customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,SatisfactionScore,CustomerSupportCalls,PaymentTimeliness,LifetimeValue,AverageDailyUsage,Email
sdv-id-nQZMTG,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),91.02,178.31,1,44,High,7,On-time,3267.3844703310874,3.31,user136@sample.com
sdv-id-UIiIwi,0,0,0,0,2,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,86.53,107.2,0,26,Low,9,On-time,2436.033104704053,2.6,user137@demo.net
sdv-id-DOpHOP,1,0,0,0,24,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.89,18.8,0,34,Low,2,Late,2079.706286658918,2.29,user138@sample.com
sdv-id-tsvAIh,1,0,0,1,22,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,22.02,603.27,0,33,High,0,Late,1479.6006263362412,1.58,user139@sample.com
sdv-id-GeZCaQ,0,1,0,1,19,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),19.41,18.8,0,80,Low,3,On-time,539.2925784227758,4.33,user140@gmail.com
sdv-id-iiScun,0,0,1,0,61,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),98.22,6538.14,0,34,Low,2,On-time,750.8880424312113,1.18,user141@test.org
sdv-id-IKKTHg,1,0,1,1,61,0,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),68.06,2537.06,0,52,High,5,On-time,1052.142245779145,4.86,user142@test.org
sdv-id-GUmrXr,1,0,1,0,55,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),24.93,1823.31,0,15,Low,7,On-time,484.8284097165292,1.84,user143@example.com
sdv-id-EOlPQi,1,0,1,1,54,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.32,1645.64,0,19,Low,4,On-time,1081.1299826881486,2.84,user144@gmail.com
sdv-id-fyXpIr,1,0,0,1,72,0,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,59.25,1210.34,0,36,Low,4,On-time,4192.7197027030115,4.73,user145@gmail.com
sdv-id-YTzysP,0,0,1,0,46,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),112.75,6819.77,0,59,Low,6,On-time,1565.2271511678541,2.32,user146@demo.net
sdv-id-buxUvC,1,0,1,0,60,0,1,DSL,0,1,1,1,1,1,Two year,1,Electronic check,90.42,6188.12,0,51,High,3,On-time,3644.819322653772,2.36,user147@example.com
sdv-id-knENFh,1,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.0,1721.49,0,46,Low,4,On-time,4006.6342381388367,4.83,user148@example.com
sdv-id-chMPpy,0,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,63.0,18.8,1,79,Low,4,On-time,3384.4986862250003,1.17,user149@demo.net
sdv-id-PSPDQX,0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),109.08,8115.51,0,40,High,4,On-time,2279.653512246521,3.13,user150@gmail.com
sdv-id-cmmmBI,1,0,1,1,9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,18.83,118.63,0,56,Low,0,On-time,1858.2515949557321,4.48,user151@sample.com
sdv-id-heeHhx,0,1,1,0,24,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,104.57,1777.65,1,76,Low,8,Late,2217.957733422681,1.42,user152@demo.net
sdv-id-VKIhzf,0,0,1,0,61,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),100.51,4289.16,0,41,Low,6,On-time,756.372924037436,4.33,user153@example.com
sdv-id-aVvRDn,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.11,59.27,0,43,Low,2,On-time,5778.140430189464,3.15,user154@gmail.com
sdv-id-lQbejb,1,0,0,0,72,0,0,No,0,0,0,0,1,0,Two year,1,Credit card (automatic),21.88,857.93,0,38,Low,9,On-time,574.9881992282247,3.2,user155@gmail.com
sdv-id-bxeVxk,0,1,0,0,27,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,104.22,3405.0,0,75,High,9,On-time,2379.3065643484465,4.79,user156@demo.net
sdv-id-DgqEFs,1,0,0,1,40,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),56.3,906.99,1,34,Low,8,Late,2328.4911423647454,1.01,user157@sample.com
sdv-id-lTpKgB,1,0,1,1,12,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Mailed check,48.43,1400.6,0,15,High,8,On-time,1787.0615475270374,2.32,user158@demo.net
sdv-id-QaatQJ,0,1,0,0,7,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,92.16,229.29,0,66,Low,0,On-time,4379.155553297506,4.5,user159@gmail.com
sdv-id-alCEfO,0,0,1,0,39,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Mailed check,107.22,2459.16,0,32,Low,6,On-time,1010.6927958850665,1.25,user160@sample.com
sdv-id-rEQVPg,1,0,1,1,16,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.97,528.47,0,40,Low,1,Late,251.0789648788338,1.16,user161@demo.net
sdv-id-OQlzXy,1,0,1,1,43,1,1,DSL,0,0,1,0,1,0,Month-to-month,0,Credit card (automatic),50.35,3719.35,0,22,Low,8,On-time,4253.911053135163,1.44,user162@sample.com
sdv-id-cloPXf,1,1,0,0,27,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,102.01,3020.84,1,69,Low,8,On-time,3023.8599865322008,1.29,user163@demo.net
sdv-id-oBuPLM,1,1,1,0,72,1,1,DSL,1,0,0,0,1,1,Two year,1,Credit card (automatic),100.0,6399.53,0,74,Low,0,On-time,1074.2124639036415,2.56,user164@sample.com
sdv-id-ANeiGp,0,0,1,0,2,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,102.62,383.48,1,42,Low,9,On-time,490.6940685591427,1.35,user165@gmail.com
sdv-id-HLHPBy,1,0,1,0,24,1,0,DSL,1,0,1,1,0,1,Month-to-month,0,Mailed check,50.99,546.84,0,30,Low,2,On-time,1171.7317316705685,1.67,user166@sample.com
sdv-id-TZBMTE,0,0,1,1,60,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,21.37,591.37,0,33,High,5,Late,1315.9288077819233,3.03,user167@sample.com
sdv-id-JyBePL,0,0,1,1,12,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,108.16,2976.07,1,62,Low,2,Late,4559.379145811207,4.13,user168@demo.net
sdv-id-wpkBWD,1,0,0,1,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,86.48,160.66,1,38,High,6,On-time,1320.212975726662,2.05,user169@test.org
sdv-id-NFfQoT,1,0,1,0,72,1,0,DSL,1,1,1,0,1,1,Two year,0,Bank transfer (automatic),89.08,3406.25,0,21,Low,1,On-time,2044.5517325135156,3.91,user170@gmail.com
sdv-id-dnKUdE,0,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,118.19,0,27,Low,9,On-time,3567.376880399318,2.47,user171@example.com
sdv-id-QhTTDj,0,0,1,1,67,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),112.95,8684.8,0,46,Low,8,On-time,1634.1826305149264,1.34,user172@example.com
sdv-id-JJMpTj,1,0,0,0,68,1,0,DSL,1,1,1,0,1,1,One year,1,Electronic check,98.49,3026.03,0,33,Low,1,On-time,2428.401436689379,3.0,user173@example.com
sdv-id-kEXoUa,1,0,0,0,2,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Mailed check,57.63,65.2,1,50,Low,5,On-time,58.30711968837383,3.53,user174@gmail.com
sdv-id-uaoOvB,1,0,1,1,17,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),21.23,49.48,0,52,Low,6,On-time,3131.6609682853095,2.42,user175@example.com
sdv-id-EGJnUX,0,0,0,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.22,697.44,0,30,Low,5,Late,1800.489305836814,2.14,user176@demo.net
sdv-id-nkxOUi,0,0,0,1,67,1,1,Fiber optic,1,0,1,0,0,1,Two year,1,Credit card (automatic),89.67,4673.62,0,40,Low,2,On-time,1797.5477554613535,1.8,user177@example.com
sdv-id-IERzkC,1,1,0,0,18,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.28,3343.79,1,75,Low,0,On-time,2067.314601261667,2.0,user178@gmail.com
sdv-id-MZGrUu,0,0,0,0,13,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),54.23,1267.24,1,46,High,8,On-time,1446.9408047824304,1.47,user179@sample.com
sdv-id-BzIgil,1,1,0,0,64,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),55.6,468.21,0,66,Low,3,On-time,2807.7519757108867,4.98,user180@test.org
sdv-id-LEYjDi,0,1,1,0,70,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Credit card (automatic),112.77,8310.25,0,65,Low,1,On-time,4041.1571010286266,2.98,user181@gmail.com
sdv-id-zEUKBI,0,0,1,1,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.74,1086.12,0,21,Low,0,On-time,1446.680525780549,3.83,user182@gmail.com
sdv-id-KPALxV,1,0,1,0,11,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,98.7,1623.53,0,22,Low,0,On-time,2037.3770478536019,3.38,user183@demo.net
sdv-id-InwATH,0,0,0,0,20,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.97,52.62,0,20,Low,6,Late,1079.396811678369,2.39,user184@sample.com
sdv-id-BWwqxn,0,1,1,1,34,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,70.75,760.53,0,81,High,2,On-time,2349.2855868436504,4.46,user185@sample.com
sdv-id-aEkYaX,0,1,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,79.95,18.8,1,73,Low,8,Late,1605.7789820737453,1.95,user186@example.com
sdv-id-JXuIRG,1,0,0,0,30,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.35,2621.82,0,46,Low,2,On-time,3586.518329689163,2.57,user187@gmail.com
sdv-id-qqorbM,0,0,0,0,50,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),18.25,902.92,0,18,Low,6,On-time,953.4725178697797,3.68,user188@example.com
sdv-id-CzyKXK,1,0,1,1,54,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Mailed check,108.64,6250.77,0,34,Low,2,On-time,388.57275004231445,2.23,user189@example.com
sdv-id-rSPDet,1,0,0,0,57,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.05,1138.0,0,22,Low,6,On-time,1992.1408766712195,1.43,user190@test.org
sdv-id-prHCdQ,1,0,1,1,65,0,0,DSL,0,0,0,1,0,0,Two year,1,Mailed check,52.04,1018.35,0,50,Low,2,Late,1453.3654112425997,2.56,user191@demo.net
sdv-id-kIotfO,1,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,35.46,961.18,1,49,Low,2,Late,1660.4079990537414,1.93,user192@example.com
sdv-id-aiQAAc,1,0,1,1,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Mailed check,72.9,111.02,0,37,Low,1,On-time,2580.8070660937897,3.36,user193@sample.com
sdv-id-CAtWlY,1,0,1,1,33,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.85,887.66,0,14,Low,7,Late,1646.904734315613,4.37,user194@gmail.com
sdv-id-ZnflJz,1,0,0,0,69,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.94,726.79,0,25,Low,9,Late,621.054816093921,1.88,user195@sample.com
sdv-id-mQoghf,0,0,0,0,48,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,90.38,5670.02,1,28,Low,4,On-time,90.65204113462579,3.57,user196@test.org
sdv-id-fwAYVV,0,0,1,1,24,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),75.96,892.76,1,47,High,9,On-time,1620.6773836029543,3.26,user197@demo.net
sdv-id-VQzJcM,0,0,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,100.02,1286.04,1,51,Low,6,On-time,58.67501322685884,1.78,user198@gmail.com
sdv-id-GAVUXQ,1,1,1,0,54,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,97.12,556.23,0,64,High,2,On-time,2078.076932083658,1.26,user199@gmail.com
sdv-id-sPYLAJ,0,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),104.13,6349.6,0,26,Low,4,On-time,3691.2002618810693,4.83,user200@test.org
sdv-id-ClJMyF,0,0,1,1,58,1,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),54.26,3553.84,0,35,High,0,Late,4079.8828018968866,2.03,user201@sample.com
sdv-id-WcFEru,1,0,0,0,55,1,0,DSL,0,1,1,0,0,0,One year,0,Credit card (automatic),77.68,1554.23,0,42,Low,0,On-time,2063.9273930698782,1.92,user202@example.com
sdv-id-sJaiXT,1,0,0,0,10,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,80.17,1080.78,0,41,Low,6,On-time,4086.3728207118784,2.54,user203@demo.net
sdv-id-ourbcG,1,0,0,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),59.18,3784.31,0,23,Low,2,On-time,1755.5219412914148,1.46,user204@gmail.com
sdv-id-jXeOnt,1,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),18.25,56.39,0,25,Low,9,On-time,3503.3689968632148,2.43,user205@gmail.com
sdv-id-nBMwTb,0,0,1,0,16,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,108.75,2517.13,0,14,Low,3,On-time,2886.7637964850687,2.77,user206@gmail.com
sdv-id-pCSAly,1,0,0,0,11,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,47.68,652.78,0,40,Low,5,On-time,1123.062363593285,3.83,user207@example.com
sdv-id-EiiYVH,0,0,1,1,26,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,105.7,3350.35,1,47,Low,3,Late,2062.281715806708,1.41,user208@test.org
sdv-id-UFzJse,0,0,0,0,9,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,67.35,141.84,0,32,Low,0,On-time,3887.189768397772,2.21,user209@test.org
sdv-id-MOGsUx,1,0,1,1,67,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,21.18,678.01,1,40,Low,0,On-time,559.4237267760236,2.38,user210@demo.net
sdv-id-vIoeho,0,0,1,1,15,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.18,508.09,0,23,Low,0,On-time,2690.341419288241,1.9,user211@example.com
sdv-id-HnYVit,1,0,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),46.92,91.78,0,39,Low,6,On-time,4426.287988288973,4.93,user212@demo.net
sdv-id-aQVxeO,0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,74.94,18.8,0,38,Low,4,On-time,1417.6699589000907,4.13,user213@example.com
sdv-id-FutCHt,1,0,0,1,30,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Credit card (automatic),101.76,4312.2,0,32,Low,2,On-time,1493.1845255947842,3.97,user214@sample.com
sdv-id-UtQFOS,0,0,1,1,71,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),79.83,7302.96,0,37,Low,5,Late,2073.5872888364293,3.5,user215@sample.com
sdv-id-IGjywU,1,1,1,0,42,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,100.73,7905.4,0,64,Low,1,On-time,4097.737307455013,3.85,user216@test.org
sdv-id-tQpxPP,1,0,0,0,6,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),102.82,620.28,1,41,Low,0,Late,1374.4618988536126,4.23,user217@sample.com
sdv-id-JOAPET,1,0,1,1,44,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),109.33,6521.67,1,29,Low,9,On-time,54.06447598936207,4.11,user218@example.com
sdv-id-RUgShq,1,0,1,0,53,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,22.6,1462.73,0,24,Low,7,Late,547.2159366871851,4.78,user219@sample.com
sdv-id-gSbdgj,1,0,1,1,61,1,1,DSL,1,1,0,0,0,0,One year,0,Mailed check,66.85,1215.81,0,40,High,4,Late,4226.2896258598985,3.11,user220@gmail.com
sdv-id-UVecyk,0,0,1,0,57,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.42,1979.23,0,25,Low,2,On-time,1048.8531802920775,3.95,user221@test.org
sdv-id-lVoMJM,1,0,0,0,53,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Credit card (automatic),87.74,3771.05,1,38,Low,2,On-time,1891.9556263334825,4.59,user222@example.com
sdv-id-CYeUfC,1,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.72,248.03,1,81,Low,5,On-time,3541.1628730368398,1.26,user223@example.com
sdv-id-KehgVK,1,1,0,0,4,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,80.5,122.16,0,66,High,8,On-time,1680.8665455882362,4.86,user224@demo.net
sdv-id-LaPtWk,1,0,1,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.91,1443.98,0,31,High,2,Late,531.7864182326999,2.53,user225@test.org
sdv-id-JORVuj,0,0,1,0,46,1,1,DSL,1,1,0,0,1,1,Two year,0,Credit card (automatic),80.62,4006.84,1,56,Low,6,Late,95.83714851525635,1.86,user226@example.com
sdv-id-xhetoP,1,1,1,0,66,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.45,1218.32,0,64,Low,8,On-time,917.0597768733292,3.44,user227@example.com
sdv-id-WNFYqQ,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.61,18.8,1,42,Low,6,Late,2443.611528389924,3.62,user228@demo.net
sdv-id-fmTYhG,0,0,0,0,4,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Mailed check,60.04,48.22,1,19,High,5,On-time,84.82524771538436,1.15,user229@demo.net
sdv-id-JlSzvR,1,0,0,0,58,0,0,DSL,1,0,1,1,0,0,Month-to-month,1,Credit card (automatic),50.72,2782.11,0,46,High,3,Late,3679.2611830701535,2.03,user230@example.com
sdv-id-iNkYQV,1,0,1,1,58,1,0,DSL,0,1,0,0,0,1,Two year,1,Credit card (automatic),70.32,4884.87,1,21,High,2,On-time,81.2584842338503,3.43,user231@test.org
sdv-id-CohtQe,0,1,1,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,99.22,43.89,1,63,Low,2,Late,97.59701598479046,1.51,user232@example.com
sdv-id-sAafRd,1,0,0,0,9,1,0,DSL,1,0,0,0,0,1,Month-to-month,0,Mailed check,52.16,289.65,0,27,High,0,On-time,1191.0632446455436,4.22,user233@test.org
sdv-id-epvnrC,1,0,1,0,19,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,73.12,1517.52,1,39,Low,3,On-time,58.65352138570012,1.42,user234@test.org
sdv-id-CsXLza,1,0,1,1,39,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.32,902.84,0,42,Low,9,On-time,4932.945520932533,4.94,user235@demo.net
sdv-id-QRfAoN,1,0,1,1,16,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,48.62,179.82,0,39,Low,9,Late,2226.863056249743,4.35,user236@example.com
sdv-id-ldDCWb,0,0,1,1,40,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.12,462.47,0,29,Low,5,Late,3897.4134337714836,1.64,user237@demo.net
sdv-id-EqYaLO,1,1,0,0,21,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),76.32,2024.11,0,66,Low,6,Late,1237.6377120503953,1.6,user238@example.com
sdv-id-CeQgNt,1,0,1,0,23,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Mailed check,108.26,6838.59,0,14,Low,8,On-time,2124.3580837732748,3.62,user239@demo.net
sdv-id-CpUIxF,1,0,0,0,26,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.53,1086.65,0,40,Low,0,On-time,2245.533751568739,4.12,user240@demo.net
sdv-id-UqgLHZ,1,0,1,0,68,1,0,No,0,0,1,0,0,0,One year,0,Credit card (automatic),22.56,3636.79,0,24,Low,0,On-time,1134.2368140489443,2.86,user241@demo.net
sdv-id-TbuUhC,1,0,0,0,72,0,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),24.25,1287.51,0,38,Low,5,Late,921.6474532964677,2.58,user242@sample.com
sdv-id-fIobvi,1,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.18,18.8,1,37,High,3,Late,60.73622673437673,4.54,user243@demo.net
sdv-id-dzooqH,1,0,0,0,10,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,30.21,199.67,0,31,Low,9,On-time,4990.325984164122,3.82,user244@gmail.com
sdv-id-IfnIOB,0,0,0,0,70,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),23.15,1333.57,0,27,Low,5,On-time,1458.177977703771,3.62,user245@sample.com
sdv-id-KSCuPI,1,0,0,0,68,1,1,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),92.81,6268.75,0,41,Low,8,On-time,5748.809982946556,4.12,user246@gmail.com
sdv-id-OQbuoU,0,0,1,0,47,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,90.67,4375.13,1,40,High,6,On-time,50.331935588003304,1.8,user247@example.com
sdv-id-CACgUY,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.92,18.8,0,46,Low,3,On-time,2953.280277799292,2.75,user248@demo.net
sdv-id-QAKRXc,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,21.21,18.8,0,18,Low,4,On-time,3615.1799452484424,3.43,user249@gmail.com
sdv-id-XvxBqX,1,0,1,1,72,0,0,DSL,1,0,1,1,0,1,Two year,1,Mailed check,45.92,4472.99,0,27,Low,4,On-time,3083.3457493201827,2.93,user250@test.org
sdv-id-mKFcVc,0,0,1,0,49,0,0,DSL,1,0,0,1,1,0,Two year,0,Mailed check,46.83,1689.88,0,42,Low,4,On-time,649.474820175925,3.78,user251@test.org
sdv-id-QxwkIV,1,0,0,0,63,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),100.02,5592.88,1,25,High,4,On-time,1311.810020846726,2.03,user252@gmail.com
sdv-id-vFOSEs,0,1,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),107.34,7722.99,0,65,Low,5,On-time,1562.094767799893,4.76,user253@demo.net
sdv-id-bgqqlB,1,1,1,1,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,75.98,1166.93,0,63,Low,6,On-time,950.5288505239225,1.2,user254@demo.net
sdv-id-WkjpNT,1,1,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.8,18.8,0,66,High,9,On-time,1649.4590524011235,3.39,user255@gmail.com
sdv-id-ktjZqZ,1,0,1,1,53,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.57,2220.47,0,42,High,3,Late,914.8157175583032,4.42,user256@demo.net
sdv-id-rCygfS,0,0,1,1,25,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,72.5,1281.2,1,34,Low,0,On-time,96.92515402839003,1.45,user257@demo.net
sdv-id-rRuztu,1,0,0,0,37,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),95.84,7587.62,1,49,Low,8,On-time,2770.513292957565,1.98,user258@demo.net
sdv-id-TZyKVO,0,0,1,0,40,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),93.18,4257.93,1,37,Low,8,Late,1332.6378260977954,1.78,user259@sample.com
sdv-id-BWvKsc,1,0,1,0,70,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),22.05,2418.97,0,50,High,5,On-time,3745.5123734399112,1.21,user260@demo.net
sdv-id-sKdWii,1,0,1,1,69,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.28,1945.9,0,26,Low,3,On-time,3814.496635360389,1.53,user261@sample.com
sdv-id-RdoOLk,0,0,0,0,72,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),93.32,7924.9,0,19,Low,4,On-time,2277.2055561645493,4.56,user262@example.com
sdv-id-sIkZSg,1,0,0,0,4,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,82.04,288.36,1,37,High,7,Late,4174.789696176259,1.04,user263@gmail.com
sdv-id-GhFkar,1,0,0,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.86,79.17,0,17,Low,3,On-time,4847.017454435593,3.36,user264@demo.net
sdv-id-gSQjRi,1,1,0,0,70,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card (automatic),79.6,518.83,0,74,Low,3,On-time,1145.0378422415815,1.7,user265@gmail.com
sdv-id-dUeODk,0,0,1,0,37,1,1,DSL,0,0,0,1,1,1,Month-to-month,0,Mailed check,82.55,4260.02,0,43,High,1,On-time,992.0401658243368,4.85,user266@gmail.com
sdv-id-YvhXSZ,0,1,1,0,23,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,85.22,1926.6,0,69,Low,1,On-time,1461.9788221733272,1.8,user267@example.com
sdv-id-rBcrRM,1,0,1,1,61,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Electronic check,94.42,2894.61,0,30,Low,6,Late,1598.4200028217392,3.37,user268@sample.com
sdv-id-KGTZZs,0,0,0,0,21,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),30.28,1200.17,0,29,Low,0,On-time,691.2968906160555,2.63,user269@gmail.com
sdv-id-zZVPgw,0,0,1,0,48,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,110.34,7407.49,0,36,Low,8,On-time,2014.0237693660486,1.05,user270@test.org
sdv-id-vjFwhh,1,0,1,1,33,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),51.85,1490.14,0,14,Low,9,On-time,3754.749621851427,3.61,user271@example.com
sdv-id-rdnFLV,1,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,107.83,1636.88,1,48,Low,9,Late,90.2884244204717,1.75,user272@demo.net
